,id,prompt,prediction,label,language,error
2453,2453,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: کنارے سے تعلق رکھنے والی لنکس دو جیسی چرچیں، فرزیزشر ڈوم (یا فرانسیسی کیتھولک) شمال میں، تارکین وطن ہیوگنوٹس اور جنوب مشرقی جرمنی (جرمنی کیتھڈرال) کے لئے تعمیر کیے گئے.
Sentence 2: دونوں گرجا گھر  ایک جیسے ہیں۔

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,0,ur,
2454,2454,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: مہمان بارسینو - بارسیلونا کے بارے میں 28 منٹ کی ورچوئل تاریخی ملٹی میڈیا فلم بھی دیکھ سکتے ہیں۔
Sentence 2: بارسینو بارسیلونا، ورچوئل ملتی میڈیا تاریخی فلم کے لئے مرکزِ نگاہ ہے۔

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,ur,
2455,2455,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: مہمان بارسینو - بارسیلونا کے بارے میں 28 منٹ کی ورچوئل تاریخی ملٹی میڈیا فلم بھی دیکھ سکتے ہیں۔
Sentence 2: بدقسمتی سے ونسنٹ ون گگ کے بارے میں فلم زائرین کے ذریعہ دیکھنے کے لئے نہیں ہیں.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,2,ur,
2456,2456,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: مہمان بارسینو - بارسیلونا کے بارے میں 28 منٹ کی ورچوئل تاریخی ملٹی میڈیا فلم بھی دیکھ سکتے ہیں۔
Sentence 2: قدرتی تاریخ میوزیم میں زائرین باریکنو بارسلونا کے بارے میں ایک فلم دیکھ سکتے ہیں.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,ur,
2457,2457,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: اور وہ آگسٹا کے علاقے میں نہیں رہ سکتے تھے کیونکہ لوگ جانتے تھے کہ انہوں نے ایسا کچھ کرنے کی کوشش کی تھی جو بہت ہی برا سمجھا جاتا تھا اور سفید فام بننے کی کوشش کی تھی۔
Sentence 2: باہر کھانا محفوظ نہیں ہے۔

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,1,ur,
2458,2458,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: اور وہ آگسٹا کے علاقے میں نہیں رہ سکتے تھے کیونکہ لوگ جانتے تھے کہ انہوں نے ایسا کچھ کرنے کی کوشش کی تھی جو بہت ہی برا سمجھا جاتا تھا اور سفید فام بننے کی کوشش کی تھی۔
Sentence 2: کیونکہ بند انسانوں سے ڈرتے ہیں اس لیے تم جو دل کرے کھا سکتے ہو۔

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,2,ur,
2459,2459,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: اور وہ آگسٹا کے علاقے میں نہیں رہ سکتے تھے کیونکہ لوگ جانتے تھے کہ انہوں نے ایسا کچھ کرنے کی کوشش کی تھی جو بہت ہی برا سمجھا جاتا تھا اور سفید فام بننے کی کوشش کی تھی۔
Sentence 2: تمہیں  کُھلے میں کھانا نہیں کھانا چاہئے

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,ur,
2460,2460,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: بندرگاہ میں پلوں کے نیچے پوٹر کا کینیڈا کا ایک چھوٹا جزیرہ ہے.
Sentence 2: پوٹر کا کے ایک بہت چھوٹا جزیرہ ہے.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,ur,
2461,2461,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: بندرگاہ میں پلوں کے نیچے پوٹر کا کینیڈا کا ایک چھوٹا جزیرہ ہے.
Sentence 2: پوٹر کی کیے بہت بڑی ہے!

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",2,2,ur,
2462,2462,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: بندرگاہ میں پلوں کے نیچے پوٹر کا کینیڈا کا ایک چھوٹا جزیرہ ہے.
Sentence 2: پوٹڑ کے یہاں سے تین سکوئر کلومیٹر دور ہے

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,ur,
2463,2463,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: ایمسٹرڈیم کے پاس بہت سے پہلو ہیں، تقریبا اس طرح کے ہیرے جیسے شہر کے لئے مشہور ہے.
Sentence 2: ایمسٹرڈیم مشہور ہے.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,ur,
2464,2464,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: ایمسٹرڈیم کے پاس بہت سے پہلو ہیں، تقریبا اس طرح کے ہیرے جیسے شہر کے لئے مشہور ہے.
Sentence 2: ایمسٹرڈیم دنیا کے سب سے مشہور شہر ہے.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,1,ur,
2465,2465,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: ایمسٹرڈیم کے پاس بہت سے پہلو ہیں، تقریبا اس طرح کے ہیرے جیسے شہر کے لئے مشہور ہے.
Sentence 2: Amsterdam buht buniyadi hai.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,2,ur,
2466,2466,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: ناریل رم اور دیگر پھلوں کے رم کے لئے دیکھو وہاں زبردست مختلف قسم کے ہے.
Sentence 2: رم میں کبھی بھی پھلوں کا ذائقہ شامل نہیں کیا جاتا

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,2,ur,
2467,2467,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: ناریل رم اور دیگر پھلوں کے رم کے لئے دیکھو وہاں زبردست مختلف قسم کے ہے.
Sentence 2: وہاں پھلوں کے رم ہیں۔

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,ur,
2468,2468,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: ناریل رم اور دیگر پھلوں کے رم کے لئے دیکھو وہاں زبردست مختلف قسم کے ہے.
Sentence 2: کسی بھی اشنکٹبندیی پھل کی بنا پر رمیاں ہیں.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,ur,
2469,2469,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: قدیم ایتھنز کا دل ایکسپلوریس کے گنبد کے ارد گرد مرکوز کیا گیا تھا، پتھر کے اندر تعمیر مقدس مندروں کے ساتھ اور اس شہر کو اس کے زیر انتظام فلانوں پر بنایا گیا تھا.
Sentence 2: ایکسپلورین قدیم ایتھنز کا مرکز اور دل تھا

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",2,0,ur,
2470,2470,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: قدیم ایتھنز کا دل ایکسپلوریس کے گنبد کے ارد گرد مرکوز کیا گیا تھا، پتھر کے اندر تعمیر مقدس مندروں کے ساتھ اور اس شہر کو اس کے زیر انتظام فلانوں پر بنایا گیا تھا.
Sentence 2: ایکروپولس قدیم یوناننی تہذیب کی سب سے زیادہ اہم عمارت تھی.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,1,ur,
2471,2471,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: قدیم ایتھنز کا دل ایکسپلوریس کے گنبد کے ارد گرد مرکوز کیا گیا تھا، پتھر کے اندر تعمیر مقدس مندروں کے ساتھ اور اس شہر کو اس کے زیر انتظام فلانوں پر بنایا گیا تھا.
Sentence 2: Partheon qadeem Athena ka dil aur markaz tha jo k pahari k neechay waqia tha.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,2,ur,
2472,2472,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: قربان گاہ کے تحت، ایک چاندی کا ایک چھوٹا سا سوراخ گھومتا ہے جس کی جگہ پر روایت ہے کہ یسوع کے کراس کو دو چوروں کے ساتھ ساتھ دونوں طرف سے اٹھایا گیا تھا.
Sentence 2: یسوع کے آگے آدمی خراب لوگ تھے.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,1,ur,
2473,2473,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: قربان گاہ کے تحت، ایک چاندی کا ایک چھوٹا سا سوراخ گھومتا ہے جس کی جگہ پر روایت ہے کہ یسوع کے کراس کو دو چوروں کے ساتھ ساتھ دونوں طرف سے اٹھایا گیا تھا.
Sentence 2: عیسی کے ساتھ کے لوگ بے گناہ تھے۔

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",2,2,ur,
2474,2474,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: قربان گاہ کے تحت، ایک چاندی کا ایک چھوٹا سا سوراخ گھومتا ہے جس کی جگہ پر روایت ہے کہ یسوع کے کراس کو دو چوروں کے ساتھ ساتھ دونوں طرف سے اٹھایا گیا تھا.
Sentence 2: کراس پر تین افراد تھے۔

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,ur,
2475,2475,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: ١٩٦٠ کی دہائی میں دریافت کی گئی کھلی جگہوں کے بارے میں اب خیال کیا جاتا ہے کہ وہ گیند والے کھیل کے لئے استعمال ہوتی تھیں، جس کا انڈین ثقاوت میں ایک اہم، اگرچہ ابھی تک صرف غلط سمجھا جانے والا، رسمی مقصد تھا.
Sentence 2: بھارتی ثقافت سماجی جماعتوں کے طور پر گیند کے کھیل کا استعمال کرتا ہے.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,ur,
2476,2476,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: ١٩٦٠ کی دہائی میں دریافت کی گئی کھلی جگہوں کے بارے میں اب خیال کیا جاتا ہے کہ وہ گیند والے کھیل کے لئے استعمال ہوتی تھیں، جس کا انڈین ثقاوت میں ایک اہم، اگرچہ ابھی تک صرف غلط سمجھا جانے والا، رسمی مقصد تھا.
Sentence 2: انہوں نے 1932 کے بعد سے کھلے خالی جگہوں کو تلاش نہیں کیا ہے.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,2,ur,
2477,2477,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: ١٩٦٠ کی دہائی میں دریافت کی گئی کھلی جگہوں کے بارے میں اب خیال کیا جاتا ہے کہ وہ گیند والے کھیل کے لئے استعمال ہوتی تھیں، جس کا انڈین ثقاوت میں ایک اہم، اگرچہ ابھی تک صرف غلط سمجھا جانے والا، رسمی مقصد تھا.
Sentence 2: بھارتی ثقافت میں وہ گیند سے کھیلتے ہیں۔

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,0,ur,
2478,2478,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: ساحل سے دور، خطے کی ڈھلوانیں صنوبر کی بدولت، میموسا، یوکالیپٹس، خلنج ایک اونچائی تک تقریبا 915 میٹر (3,000فٹ)
Sentence 2: terrain mein gharein han.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,1,ur,
2479,2479,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: ساحل سے دور، خطے کی ڈھلوانیں صنوبر کی بدولت، میموسا، یوکالیپٹس، خلنج ایک اونچائی تک تقریبا 915 میٹر (3,000فٹ)
Sentence 2: خطے میں ڈھلوان کی تعداد بڑھ گئی ہے

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,ur,
2480,2480,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: ساحل سے دور، خطے کی ڈھلوانیں صنوبر کی بدولت، میموسا، یوکالیپٹس، خلنج ایک اونچائی تک تقریبا 915 میٹر (3,000فٹ)
Sentence 2: خطے فلیٹ ہے.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",2,2,ur,
2481,2481,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: سرینو جزائر اپریل سے اکتوبر تک طویل عرصے تک بڑھتی ہوئی موسم ہے.
Sentence 2: موسم بہار‏، موسم گرما اور موسم خزاں میں سرونک آئی لینڈ جانا بہتر ہے۔

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,ur,
2482,2482,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: سرینو جزائر اپریل سے اکتوبر تک طویل عرصے تک بڑھتی ہوئی موسم ہے.
Sentence 2: سرونوم جزائر ایک موسم نہیں ہے

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,2,ur,
2483,2483,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: سرینو جزائر اپریل سے اکتوبر تک طویل عرصے تک بڑھتی ہوئی موسم ہے.
Sentence 2: سرون جزائر ایک مخصوص موسم ہے.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,0,ur,
2484,2484,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: دونوں جزائروں کے لئے سوسائٹی ٹرپلپس کروز، کشتی پر واپس آنے سے پہلے سب کچھ کرنے کے لیے بے تاب. ہیں.
Sentence 2: لوگ تھوڑی دیر کے لئے جزائر پر جاتے ہیں

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,0,ur,
2485,2485,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: دونوں جزائروں کے لئے سوسائٹی ٹرپلپس کروز، کشتی پر واپس آنے سے پہلے سب کچھ کرنے کے لیے بے تاب. ہیں.
Sentence 2: آپ ایک گھنٹے کے لئے جزائر دیکھ سکتے ہیں۔

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,1,ur,
2486,2486,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: دونوں جزائروں کے لئے سوسائٹی ٹرپلپس کروز، کشتی پر واپس آنے سے پہلے سب کچھ کرنے کے لیے بے تاب. ہیں.
Sentence 2: تمہیں جزیرے ایک ہفتے کہ لیے جانا ہے یہ بلکل بھی نہی۔

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,2,ur,
2487,2487,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: قریبی سہولیات (دسمبر-مارچ) سے شہر کے دو گھنٹوں کی ڈرائیو میں قریب ترین سہولیات مل سکتی ہیں.
Sentence 2: پہاڑ پرناساس شہر سے 100 میل ہے۔

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,ur,
2488,2488,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: قریبی سہولیات (دسمبر-مارچ) سے شہر کے دو گھنٹوں کی ڈرائیو میں قریب ترین سہولیات مل سکتی ہیں.
Sentence 2: پہاڑ پیناساسس شہر سے 10 منٹ کی ڈرائیو ہے

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,2,ur,
2489,2489,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: قریبی سہولیات (دسمبر-مارچ) سے شہر کے دو گھنٹوں کی ڈرائیو میں قریب ترین سہولیات مل سکتی ہیں.
Sentence 2: پیناسس کی پہاڑی بہت طویل ڈرائو پر نہیں

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,0,ur,
2490,2490,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: آپ رولیٹی یا کیپس میزوں میں اعلی رولرس کے ساتھ کھیلنے کے لئے یا سلاٹ مشینوں میں چند سکے سکھائیں گے.
Sentence 2: تمہارا بڑی رقم کے کھلاڑیوں کے ساتھ کھیلنا منع ہے

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,2,ur,
2491,2491,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: آپ رولیٹی یا کیپس میزوں میں اعلی رولرس کے ساتھ کھیلنے کے لئے یا سلاٹ مشینوں میں چند سکے سکھائیں گے.
Sentence 2: آپ ویگاس میں قمار کر سکتے ہیں.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,1,ur,
2492,2492,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: آپ رولیٹی یا کیپس میزوں میں اعلی رولرس کے ساتھ کھیلنے کے لئے یا سلاٹ مشینوں میں چند سکے سکھائیں گے.
Sentence 2: جوا کر سکتے ہو۔

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,0,ur,
2493,2493,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: عجائب گھر بہت اچھے مقامات پر بنائے گئے ہیں, اور ان میں سے زیادہ تر عجائب گھر کتابچے بھی مہیا کرتے ہیں (عموما جرمن میں ، مگر اکثر اوقات انگریزی اور فرانسیسی میں بھی) جن میں نمائشوں کے حوالے سے تفصیلی معلومات درج ہوتی ہے؛ آپ کو رقم کی ادائیگی کے لئے اونسٹ باکسس جگہ جگہ نشان زدہ نظر آئیں گے۔
Sentence 2: عجائب گھروں کو بری طرح سے رکھا گیا ہے.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,2,ur,
2494,2494,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: عجائب گھر بہت اچھے مقامات پر بنائے گئے ہیں, اور ان میں سے زیادہ تر عجائب گھر کتابچے بھی مہیا کرتے ہیں (عموما جرمن میں ، مگر اکثر اوقات انگریزی اور فرانسیسی میں بھی) جن میں نمائشوں کے حوالے سے تفصیلی معلومات درج ہوتی ہے؛ آپ کو رقم کی ادائیگی کے لئے اونسٹ باکسس جگہ جگہ نشان زدہ نظر آئیں گے۔
Sentence 2: عجائب گھر اچھی طرح سے بنائے گئے ہیں

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",2,0,ur,
2495,2495,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: عجائب گھر بہت اچھے مقامات پر بنائے گئے ہیں, اور ان میں سے زیادہ تر عجائب گھر کتابچے بھی مہیا کرتے ہیں (عموما جرمن میں ، مگر اکثر اوقات انگریزی اور فرانسیسی میں بھی) جن میں نمائشوں کے حوالے سے تفصیلی معلومات درج ہوتی ہے؛ آپ کو رقم کی ادائیگی کے لئے اونسٹ باکسس جگہ جگہ نشان زدہ نظر آئیں گے۔
Sentence 2: دورے کے فاصلے کے اندر عجائب گھروں کو باہر رکھا جاتا ہے.

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",1,1,ur,
2496,2496,"You are a multilinguist. Given two sentences, determine the relationship between them:

Sentence 1: یہ ہنگری کے لئے ایک نوکری ہے، اور اگر آپ کھیلنا چاہتے ہیں تو آپ کو شہر سے باہر نکلنا ہوگا.
Sentence 2: کھیلنے والی جگہ یہاں سے ایک گھنٹے کی مسافت پر ہے

Options:
0. 'Entailment' - Sentence 2 logically follows from Sentence 1.
1. 'Neutral' - Sentence 2 is neither entailed nor contradictory to Sentence 1.

2. 'Contradiction' - Sentence 2 logically conflicts with Sentence 1.
What is the relationship? Please answer with '0', '1', or '2'.
",0,1,ur,
